,tweet_id,username,name,replies,retweets,likes,posted_time,content
1166,1676950205131030529,aajtakradio,Aaj Tak Radio,3,8,48,2023-07-06 13:44:19+00:00,"क्या कांग्रेस को राजस्थान क्राइसिस का हल मिल गया है? सुनिए 
@journojaykishan
 से. 

पूरा दिन भर - http://bit.ly/3rhPg6w"
1167,1676894589326688256,aajtak,AajTak,2,7,85,2023-07-06 10:03:19+00:00,"दिल्ली में लगे अजित पवार के ख़िलाफ़ 'कटप्पा' वाले पोस्टर

#MaharashtraPoliticalCrisis (
@Himanshu_Aajtak
)"
1168,1676951085578354688,toisports,TOI Sports,1,2,48,2023-07-06 13:47:49+00:00,"#DuleepTrophy #CheteshwarPujara #SuryakumarYadav
 
@cheteshwar1
, 
@surya_14kumar
 fifties put West in complete control in Duleep Trophy semis

READ: http://toi.in/PmoFuY/a24gk"
1169,1676969006446837760,aajtak,AajTak,0,5,48,2023-07-06 14:59:02+00:00,"दिल्ली के अंबेडकर नगर थाना इलाके में बड़ा हादसा हो गया है. यहां एक निर्माणाधीन इमारत की चौथी मंजिल भरभराकर गिर गई...
#Delhi 
@arvindojha"
1170,1676885145683636224,timesofindia,The Times Of India,0,2,6,2023-07-06 09:25:48+00:00,"Don't think #US should lecture #India or any other country on democracy, human rights: White House official"
1171,1676790572022112256,toisports,TOI Sports,0,4,18,2023-07-06 03:10:00+00:00,"#ManipurViolence 

The hate that has engulfed #Manipur has to stop now: #BalaDevi

Bala Devi expressed her frustration over the crisis that has stopped sporting activities in a state that has been a crucible of Indian sports, especially #football

Details: http://toi.in/LtNP4b/a24gk"
1172,1676866727727046656,aajtak,AajTak,1,1,36,2023-07-06 08:12:37+00:00,"पंजाब के पूर्व CM से आय से अधिक संपत्ति मामले में पूछताछ 

#PunjabNews"
1173,1676819600477159424,timesofindia,The Times Of India,1,4,10,2023-07-06 05:05:21+00:00,"Canada suspends advertising on Facebook and Instagram, here's why https://gadgetsnow.com/tech-news/canada-suspends-advertising-on-facebook-and-instagram-heres-why/articleshow/101527173.cms?utm_source=twitter&utm_medium=social&utm_campaign=GNWeb… via 
@gadgetsnow"
1174,1676970157158305792,toisports,TOI Sports,0,1,4,2023-07-06 15:03:36+00:00,"#Wimbledon #MatteoBerrettini #LorenzoSonego
@MattBerrettini
 fells Sonego in lengthy Italian job in first round

READ: http://toi.in/rVKdAa2/a24gk"
1175,1676890331969724417,aajtak,AajTak,1,1,32,2023-07-06 09:46:24+00:00,"केरल में उफान पर नदियां, रिहायशी इलाकों में घुसा पानी 

#Kerala #Rainfall"
1176,1676848711199264768,timesofindia,The Times Of India,2,0,12,2023-07-06 07:01:01+00:00,"Posters surface online promoting Khalistan rally in London on July 8, target top Indian diplomats"
1177,1677015025905713153,toisports,TOI Sports,0,2,28,2023-07-06 18:01:54+00:00,"#Ashes #Ashes2023 #ENGvAUS 

3rd Ashes Test: England skittle Australia out but struggle to capitalise 

Day 1 Report: http://toi.in/04ps_Z/a24gk"
1178,1676866335945416704,aajtak,AajTak,1,3,26,2023-07-06 08:11:03+00:00,"इंटरनेशनल हैकर श्रीकृष्ण के खिलाफ चार्जशीट दायर 

(
@sagayrajp
)"
1179,1677004636287545344,toisports,TOI Sports,1,3,18,2023-07-06 17:20:37+00:00,"#Wimbledon 
@Wimbledon
: Fifth seed Caroline Garcia squeezes into the third round 

READ: http://toi.in/eCZj4Y/a24gk"
1180,1677158934325411840,GoodNewsToday,GNTTV,1,5,28,2023-07-07 03:33:44+00:00,"-आज सौगातों का शुक्रवार
-मरीजों का ख्याल रखेंगे रोबोट
-GNT संग कांवड़ यात्रा के रंग
देखिए #ShubhSamachar।। #GNTLiveStream"
1181,1676836780451196928,toisports,TOI Sports,0,5,38,2023-07-06 06:13:37+00:00,"#INDvWI #INDvsWI

#HardikPandya to lead #TeamIndia in #WestIndies #T20Is

VISUAL STORY: http://toi.in/GyoPHa"
1182,1677007978472574976,toisports,TOI Sports,0,3,13,2023-07-06 17:33:54+00:00,"#Ashes #Ashes2023 #ENGvAUS

3rd Test: England 68/3 at stumps on Day 1, trail Australia (263) by 195 runs

Zak Crawley 33; Pat Cummins 2/28

Day 1 Highlights:"
1183,1676962538741993475,aajtak,AajTak,0,4,49,2023-07-06 14:33:20+00:00,"दिल्ली के ज्योति नगर इलाके में भीषण सड़क हादसा हुआ है...

#Delhi #RoadAccident 
@arvindojha"
1184,1676816625297768451,toisports,TOI Sports,0,3,10,2023-07-06 04:53:31+00:00,"Zaka Ashraf named 
@TheRealPCB
 management committee chairman 

READ: http://toi.in/YU-ZsZ/a24gk

#PakistanCricketBoard #ZakaAshraf #cricket #Pakistan"
1185,1676848103062917121,toisports,TOI Sports,0,1,4,2023-07-06 06:58:36+00:00,"#NEDvSCO | #ICCWorldCupQualifiers | Super Six

Netherlands have won the toss and opted to field first against Scotland.

Who will qualify for the ODI World Cup?

FOLLOW LIVE: http://bit.ly/3D6d8wk"
1186,1676888310407663616,toisports,TOI Sports,1,1,19,2023-07-06 09:38:22+00:00,"#Ashes #Ashes2023 

3rd Test: #England opt to bowl against #Australia at #Headingley

FOLLOW LIVE http://toi.in/lqRDUY"
1187,1676973685276815366,toisports,TOI Sports,0,2,18,2023-07-06 15:17:37+00:00,"#SAFFChampionship #SunilChhetri 

This team fights, no matter where and against which team: 
@chetrisunil11
 

READ: http://toi.in/WM3-na/a24gk"
1188,1676837059573731328,toisports,TOI Sports,0,1,7,2023-07-06 06:14:43+00:00,"Indian shooters likely to compete in tournament at Paris Olympic range 

READ: http://toi.in/9m9D9b82/a24gk

#Shooting #Paris2024 #Olympics"
1189,1676848633839497218,toisports,TOI Sports,0,3,13,2023-07-06 07:00:43+00:00,"#Wimbledon 

Three matches to watch on Day 4

#AndyMurray takes on #StefanosTsitsipas as defending champion #ElenaRybakina faces #AlizeCornet and #AlexanderZverev is up against Dutch qualifier #GijsBrouwer in a delayed first round match

VISUAL STORY: http://toi.in/k_RB8Z"
1190,1676830172908249093,timesofindia,The Times Of India,0,4,14,2023-07-06 05:47:21+00:00,"Split may dent chances of 4th win for Sharad Pawar's daughter Supriya Sule in #Baramati 

 Battle lines are drawn in the #NCP, a victory in the Lok Sabha election next year from Baramati could be tough for #SharadPawar's daughter #SupriyaSule."
1191,1676927910861750273,toisports,TOI Sports,0,2,18,2023-07-06 12:15:44+00:00,"#Ashes2023  #SteveSmith #ENGvAUS
@stevesmith49
 becomes 15th Australian cricketer to play 100 Tests

READ: http://toi.in/bkvNqZ34/a24gk"
1192,1676820469880885248,timesofindia,The Times Of India,1,2,5,2023-07-06 05:08:48+00:00,"How #ChatGPT may still be way far from 'hurting' #Google 

https://gadgetsnow.com/tech-news/how-chatgpt-may-still-be-way-far-from-hurting-google/articleshow/101530186.cms?utm_source=twitter&utm_medium=social&utm_campaign=GNWeb… via 
@gadgetsnow"
1193,1676902959123423232,toisports,TOI Sports,0,2,33,2023-07-06 10:36:35+00:00,"#ODIWorldCup #ViratKohli

Run-machine 
@imVkohli
's ODI World Cup journey

VISUAL STORY: http://toi.in/uDKd4Z"
1194,1676905430491209730,timesofindia,The Times Of India,0,1,7,2023-07-06 10:46:24+00:00,"#Rains intensify after brief lull; #RedAlert sounded in two #Kerala districts 

A few families were shifted to relief camps following landslides in Kappimala village in Taliparamba taluk of Kannur district."
1195,1676913013306331136,toisports,TOI Sports,0,2,6,2023-07-06 11:16:32+00:00,"#Football #PSG

Paris St Germain sign Milan Skriniar on free transfer 

READ: http://toi.in/V0g-0a/a24gk"
1196,1676945085181865985,toisports,TOI Sports,0,3,14,2023-07-06 13:23:59+00:00,"#DuleepTrophy 

Duleep Trophy: Mayank Agarwal hits fifty as North Zone bowlers seize slender advantage 

Day 2 Report: http://toi.in/5EbvNa/a24gk"
1197,1676828886188056577,timesofindia,The Times Of India,0,0,10,2023-07-06 05:42:15+00:00,"For second day, Eknath Shinde aide expresses displeasure 

Leaders of chief minister #EknathShinde's #ShivSena voiced for the second consecutive day their dissatisfaction at the induction of the #AjitPawar group of NCP in the state government."
1198,1676912542139162624,toisports,TOI Sports,0,4,21,2023-07-06 11:14:40+00:00,"#TestCricket #SteveSmith

‘Batting Wizard’ 
@stevesmith49
's top-10 hundreds in Tests

VISUAL STORY: http://toi.in/hg3VbZ"
1199,1677047263078776832,timesofindia,The Times Of India,0,0,6,2023-07-06 20:10:00+00:00,"Try games before downloading on Android: Step-by-step guide and other things you need to know 

https://gadgetsnow.com/gaming/try-games-before-downloading-on-android-step-by-step-guide-and-other-things-you-need-to-know/articleshow/101550366.cms?utm_source=twitter&utm_medium=social&utm_campaign=GNWeb… 

via 
@gadgetsnow"
1200,1676833393227763713,toisports,TOI Sports,0,2,19,2023-07-06 06:00:09+00:00,"Australian brewing giant pokes Ashes rivals with 'England Bitter' beer 

READ: http://toi.in/ivCAOb12/a24gk

#Ashes2023 #cricket #ENGvAUS"
1201,1676859725672218624,timesofindia,The Times Of India,0,2,13,2023-07-06 07:44:47+00:00,"Twitter quietly removes the need for login to read tweets https://gadgetsnow.com/social/twitter-quietly-removes-the-need-for-login-to-read-tweets/articleshow/101533365.cms?utm_source=twitter&utm_medium=social&utm_campaign=GNWeb… via 
@gadgetsnow"
1202,1677007851687133184,timesofindia,The Times Of India,3,6,60,2023-07-06 17:33:23+00:00,"#MaharashtraPolitics: #AjitPawar has accepted that there is development in the state, says #EknathShinde"
1203,1677035617132363777,aajtak,AajTak,9,8,64,2023-07-06 19:23:43+00:00,"क्या नेताओं की Retirement age होनी चाहिए?

पूरा शो: https://rb.gy/pogk6

#ATHighlights #BlackAndWhiteOnAajTak | 
@sudhirchaudhary"
1204,1677242952291352576,timesofindia,The Times Of India,2,2,17,2023-07-07 09:07:36+00:00,#WATCH | #Agartala | A ruckus broke out between the MLAs of BJP & Tipra MOTHA party during the Assembly session today.
1205,1677239353859526656,timesofindia,The Times Of India,3,1,15,2023-07-07 08:53:18+00:00,"Prime Minister #NarendraModi inaugurates development projects worth ₹7,600 crore in Chhattisgarh's Raipur

https://timesofindia.indiatimes.com/videos/news/prime-minister-modi-inaugurates-development-projects-worth-7600-crore-in-chhattisgarhs-raipur/videoshow/101569076.cms…"
1206,1676890998746812416,timesofindia,The Times Of India,0,6,24,2023-07-06 09:49:03+00:00,"#WATCH | Many #Maharashtra #Congress MLAs want to leave the party. I've heard that 16-17 MLAs wish to leave Congress. They will take a decision soon, and Congress will also split: Sanjay Shirsat, MLA, Shiv Sena-Shinde"
1207,1677131960433643521,winnttaebear,hope⁷,18,2720,8120,2023-07-07 01:46:33+00:00,JUNGKOOK SEVEN PROMO IN SEOUL
1208,1677275517207158784,timesofindia,The Times Of India,0,1,1,2023-07-07 11:17:00+00:00,"Monsoon cooling effect on markets: Prices of chilli, bitter gourd, beans start falling in West Bengal"
1209,1677211802856464387,timesofindia,The Times Of India,3,4,12,2023-07-07 07:03:49+00:00,"Setback for #RahulGandhi: Gujarat High Court dismisses plea for a stay on his conviction

https://timesofindia.indiatimes.com/videos/toi-original/setback-for-rahul-gandhi-gujarat-high-court-dismisses-plea-for-a-stay-on-his-conviction/videoshow/101564158.cms…"
1210,1676917686545317889,timesofindia,The Times Of India,2,3,22,2023-07-06 11:35:06+00:00,"#RBI group proposes measures to boost global acceptance of #rupee 

https://timesofindia.indiatimes.com/videos/toi-original/rbi-group-proposes-measures-to-boost-global-acceptance-of-rupee/videoshow/101541819.cms…"
1211,1677243914372411392,timesofindia,The Times Of India,0,6,37,2023-07-07 09:11:25+00:00,"Video: Falaknuma Express train catches fire near Hyderabad, close shave for passengers

https://timesofindia.indiatimes.com/videos/news/video-falaknuma-express-train-catches-fire-near-hyderabad-close-shave-for-passengers/videoshow/101567702.cms…"
1212,1676891718812311553,timesofindia,The Times Of India,0,0,16,2023-07-06 09:51:55+00:00,"RBI group proposes measures to boost global acceptance of rupee

https://timesofindia.indiatimes.com/videos/toi-original/rbi-group-proposes-measures-to-boost-global-acceptance-of-rupee/videoshow/101541819.cms…"
1213,1677255947088183297,timesofindia,The Times Of India,3,4,5,2023-07-07 09:59:14+00:00,"‘Should be of clear character’: Why Gujarat HC rejected Rahul Gandhi’s plea to stay his conviction

https://timesofindia.indiatimes.com/videos/toi-original/should-be-of-clear-character-why-gujarat-hc-rejected-rahul-gandhis-plea-to-stay-his-conviction/videoshow/101570944.cms…"
1214,1677005710574616577,timesofindia,The Times Of India,1,15,99,2023-07-06 17:24:53+00:00,#Chandrayaan3 to launch on July 14; #ISRO chairman explains how this #moonmission is different from #Chandrayaan2
1215,1676835681279307776,timesofindia,The Times Of India,1,8,58,2023-07-06 06:09:15+00:00,"#Watch: World celebrates his holiness the #DalaiLama’s 88th Birthday

https://timesofindia.indiatimes.com/videos/toi-original/watch-world-celebrates-his-holiness-the-dalai-lamas-88th-birthday/videoshow/101532966.cms…"
1216,1676838613458518016,timesofindia,The Times Of India,0,0,8,2023-07-06 06:20:54+00:00,"Watch: Russian jets harassed American drones that were targeting ISIS, U.S. says

https://timesofindia.indiatimes.com/videos/toi-original/russian-jets-harassed-american-drones-that-were-targeting-isis-u-s-says/videoshow/101533540.cms…"
1217,1677179573941727233,aajtak,AajTak,2,3,52,2023-07-07 04:55:45+00:00,"उत्तरप्रदेश, राजस्थान से लेकर केरल तक मॉनसून का प्रहार 

और जानकारी के लिए देखिये संवाददाता Shibimol की यह रिपोर्ट 

#ATVideo #Uttarpradesh #Kerala #Rajasthan | 
@rajeev_dh"
1218,1676902691216162816,aajtak,AajTak,28,16,73,2023-07-06 10:35:31+00:00,"सीधी कांड का क्या कोई राजनीतिक एंगल भी है? 
#Khabardar | 
@swetasinghat
 | #ATVideo"
1219,1677005872587759635,aajtak,AajTak,8,8,97,2023-07-06 17:25:31+00:00,"BABA BAGESHWAR का DELHI में लगा पंडाल, 70 हजार लोगों का बनेगा खाना! | #AT2 #BabaBagheshwar"
1220,1676987948942909440,ray4tesla,Ray,52,34,244,2023-07-06 16:14:18+00:00,"After 16 automakers in China, including BYD & Tesla, jointly signed the MOU to “stabilize the market” yesterday, the wide-spread price war (initiated by Tesla) is officially over at least among the signees."
1221,1676881545385373698,timesofindia,The Times Of India,1,0,14,2023-07-06 09:11:30+00:00,"Skyrocketing prices: #Telangana trader installs #CCTV camera to prevent #tomato theft

https://timesofindia.indiatimes.com/videos/toi-original/skyrocketing-prices-telangana-trader-installs-cctv-camera-to-prevent-tomato-theft/videoshow/101540867.cms…"
1222,1677165546729787392,TheSwiftSociety,The Swift Society,60,5042,14485,2023-07-07 04:00:01+00:00,"| ""Speak Now (Taylor's Version)"" is OUT NOW!"
1223,1676977509550923778,timesofindia,The Times Of India,0,0,4,2023-07-06 15:32:49+00:00,"#NCPvsNCP: 'To all those speculating, this didn't happen overnight,' #PrafulPatel"
1224,1677015931464105984,aajtak,AajTak,8,20,275,2023-07-06 18:05:30+00:00,"दिल्ली में बाबा बागेश्वर का दिव्य दरबार लगा..दरबार में लाखों की संख्या में श्रद्धालु पहुंचे हैं..देश के कोने कोने से पहुंचे साधुओं ने कहा कि भारत को हिंदू राष्ट्र बनाना है..

#Delhi #BageshwarDham #DhirendraShastri #ATDigital"
1225,1677152048758882306,aajtak,AajTak,9,14,110,2023-07-07 03:06:23+00:00,"#BreakingNews: राहुल गाँधी की पुनर्विचार अर्ज़ी पर आज फैसला

#ATVideo #RahulGandhi | 
@rajeev_dh"
1226,1676925907372756993,aajtak,AajTak,13,4,43,2023-07-06 12:07:46+00:00,"भारतीय जनता पार्टी में जनता ही जनार्धन है....इस तरह की घटना MP में बर्दाश्त नहीं की जाएगी: 
@VishvasSarang
, मंत्री, मध्य प्रदेश सरकार 
@AbhayDubeyINC
 ने साधा मुख्यमंत्री पर निशाना, सुनिए। 

#Dangal #ShivrajSinghChouhan #MadhyaPradesh #ATVideo | पूरा शो: https://rb.gy/aajs"
1227,1677187482872430592,aajtak,AajTak,16,8,81,2023-07-07 05:27:11+00:00,"राहुल गाँधी की पुनर्विचार अर्ज़ी पर आने वाला है फैसला  

कांग्रेस नेता, आचार्य प्रमोद कृष्णम का ख़ास बयान

#ATVideo #Congress #RahulGandhi | 
@ashokasinghal2
@gopimania 
@anjanaomkashyap"
1228,1677195877650186241,aajtak,AajTak,34,24,140,2023-07-07 06:00:32+00:00,"राहुल गाँधी की 2 साल की सजा रहेगी बरकरार

याचिकाकर्ता पूर्णेश मोदी का अहम बयान

#ATVideo #RahulGandhi #Surat | 
@anjanaomkashyap
 @gopimaniar"
1229,1677236319414636544,EverythingOOC,Everything Out Of Context,396,2411,36536,2023-07-07 08:41:14+00:00,The Simpson's did it again
1230,1677168397463830531,TheSwiftSociety,The Swift Society,19,1161,7659,2023-07-07 04:11:20+00:00,"| 
@TaylorSwift13
 on the release of ""Speak Now TV""

""For the fact that I get to reclaim my work. Thank you a million times, for the memories that break our fall"""
1231,1677225618239373314,aajtak,AajTak,38,16,70,2023-07-07 07:58:43+00:00,"राहुल गाँधी को माफ़ी मांगनी चाहिए: 
@rsprasad
#RahulGandhi #India #Congress"
1232,1677160099444408320,aajtak,AajTak,1,6,39,2023-07-07 03:38:22+00:00,"राजधानी में मॉनसून का कहर, दिल्ली हुई दरिया में तब्दील।

देखिये दिल्ली से Manoranjan Kumar की यह रिपोर्ट।

#ATVideo #Delhi #Rainfall | 
@rajeev_dh"
1233,1677034176858447876,EverythingOOC,Everything Out Of Context,503,2909,59884,2023-07-06 19:18:00+00:00,The only right version
1234,1676855312643682304,News18Bihar,News18 Bihar,60,103,720,2023-07-06 07:27:15+00:00,"SDM ज्योति मौर्या ने अपने पति पर लगाया गंभीर आरोप, कहा- आलोक ने रिस्ते को तार-तार किया।"
1235,1676975453125455872,aajtak,AajTak,19,13,84,2023-07-06 15:24:39+00:00,"पति ने पत्नी को पढ़ाकर PCS अधिकारी बनाया तो पत्नी ने अफसर बनने के बाद पति से पल्ला झाड़ लिया! सोशल मीडिया पर कुछ इस तरह की ही बातें पीसीएस अधिकारी ज्योति मौर्य और उनके पति आलोक मौर्य को लेकर की जा रही हैं. 

#jyotimaurya #jyotimauryasdm #prayagraj #aajtakdigital"
1236,1676997032366706689,CricCrazyJohns,Johns.,45,355,7033,2023-07-06 16:50:24+00:00,"Tilak Varma said ""My dad & mom were crying on video call, they were so emotional when I got selected to the Indian team"". [Espn Cricinfo]"
1237,1676648289188581376,BJP4Delhi,BJP Delhi,132,853,2093,2023-07-05 17:44:37+00:00,"केजरीवाल ने प्रचार पर जनता की गाढ़ी कमाई के करोड़ रुपए भ्रष्ट छवि को चमकाने में, प्रचार पर उड़ाए। काम के लिए फंड नहीं है लेकिन प्रचार पर खर्च के लिए। वाह रे फर्जीवाल"
1238,1676896573756936193,CricCrazyJohns,Johns.,186,368,11640,2023-07-06 10:11:13+00:00,"Nitin Menon is umpiring in the 3rd Ashes Test.

A memorable moment."
1239,1677008942205923328,aajtak,AajTak,11,13,89,2023-07-06 17:37:43+00:00,"प्रधानमंत्री मोदी गीता प्रेस के शताब्दी समारोह के दौरान करेंगे श्री राम लीला चित्र मंदिर का आवलोकन, आज तक संवाददाता अभिषेक मिश्रा आपको बता रहे हैं इस मंदिर की विशेषता

#ReporterDiary 
@AbshkMishra
 #Gorakhpur #PMModi  #GeetaPress"
1240,1677186609429590016,aajtak,AajTak,5,11,55,2023-07-07 05:23:42+00:00,"मानहानि केस में राहुल को मिलेगी राहत?

कांग्रेस नेता मनीष तिवारी से संवाददाता 
@mausamii2u
 की ख़ास बातचीत 

#ATVideo #RahulGandhi #Congress | 
@nehabatham03"
1241,1677260302818361344,CricCrazyJohns,Johns.,40,198,4171,2023-07-07 10:16:32+00:00,BCCI has approved the participation of the Indian cricket team in the Asian Games. [PTI]
1242,1677275211924750337,aajtak,AajTak,3,5,44,2023-07-07 11:15:47+00:00,"गोरखपुर में पीएम मोदी जा मेगा रोड शो. 
#ATVideo #PMModi #Gorakhpur #Ranbhoomi (
@gauravcsawant
)"
1243,1677267924032077825,aajtak,AajTak,3,2,32,2023-07-07 10:46:49+00:00,"सूट सिलवाए बैठे नेताओं पर गडकरी का तंज!
#Khabardar #Maharashtra Sayeed Ansari"
1244,1677267462205632518,aajtak,AajTak,3,4,37,2023-07-07 10:44:59+00:00,"हाई कोर्ट में राहुल हारे, अब सुप्रीम कोर्ट के सहारे 

#ATVideo #RahulGandhi #Congress #GujaratHighCourt #एकऔरएकग्यारह | 
@gopimaniar
 @ashokasinghal2
 @anjanaomkashyap"
1245,1677264553116069888,aajtak,AajTak,5,6,43,2023-07-07 10:33:26+00:00,"राहुल गाँधी रहेंगे अयोग्य, अब जाएंगे ऊपरी कोर्ट!

#ATVideo #RahulGandhi #GujaratHighCourt #एकऔरएकग्यारह | 
@gopimaniar
 @ashokasinghal2
 @anjanaomkashyap"
1246,1677261234985652232,narendramodi,Narendra Modi,324,2250,6047,2023-07-07 10:20:15+00:00,"गोरखपुर स्थित गीता प्रेस के शताब्दी समारोह के समापन कार्यक्रम को संबोधित कर रहा हूं। 
@GitaPress"
1247,1677260423463161857,aajtak,AajTak,6,8,35,2023-07-07 10:17:01+00:00,"सियासी तौर पर राहुल गाँधी को लगा बड़ा झटका 

#ATVideo #RahulGandhi #Congress #GujaratHighCourt #एकऔरएकग्यारह | 
@gopimaniar
 @ashokasinghal2
 @anjanaomkashyap"
1248,1677256252676554753,aajtak,AajTak,3,5,49,2023-07-07 10:00:27+00:00,"सावरकर का ज़िक्र, राहुल गाँधी के लिए हाईकोर्ट का फैसला

#ATVideo #RahulGandhi #Congress #GujaratHighCourt #एकऔरएकग्यारह | 
@gopimaniar
 @ashokasinghal2
 @anjanaomkashyap"
1249,1677255910983360512,aajtak,AajTak,2,6,47,2023-07-07 09:59:05+00:00,"पीएम मोदी गोरखपुर पहुंचे, एयरपोर्ट पर CM योगी और राज्यपाल ने किया स्वागत; 
@abshkmishra
 दे रहे हैं ज़्यादा जानकारी
#Gorakhpur #India #News"
1250,1677150917794344962,ManobalaV,Manobala Vijayabalan,211,1968,14309,2023-07-07 03:01:53+00:00,"PAN world Star #Prabhas' #SalaarTeaser creates HISTORY by becoming the most viewed Indian Teaser in 24 hours for a Single Channel with a GIGANTIC 83M views.

Top 3 most viewed Indian Teasers in 24 hours [Displayed Views] 

1. #Salaar - 83M 
2. #Adipurush - 69M
3. #KGFChapter2 -… Show more"
1251,1676801787532283904,WholeMarsBlog,Whole Mars Catalog,57,45,416,2023-07-06 03:54:34+00:00,I love the movie theater because it’s the one place you can go and be disconnected from the internet
1252,1676801494056865792,EdDaWord,Ed,409,90,1380,2023-07-06 03:53:24+00:00,"Is it me or has watching movies in the theater become good again? I feel like the golden age of TV has ended, like I am tired of investing 10s of hours into a season of a show just to find out it’s terrible. Movies on the other hand is shorter and you can make a trip of it."
1253,1677276537173704704,aajtak,AajTak,0,0,1,2023-07-07 11:21:03+00:00,"पीएम मोदी ने कहा कि आज एक ओर जहां भारत डिजिटल टेक्नॉलजी में नए रिकॉर्ड बना रहा है, तो वहीं सदियों बाद काशी में विश्वनाथधाम का दिव्य स्वरूप भी देश के सामने प्रकट हुआ है: PM 
@narendramodi
 

#PMModi #ATVideo #Gorakhpur"
1254,1676626803102810113,Architectolder,Architectolder,84,1398,11108,2023-07-05 16:19:14+00:00,Colosseo nella notte. Duemila anni dopo stupisce ancora.
1255,1676625836936425472,historyinmemes,Historic Vids,116,895,5666,2023-07-05 16:15:24+00:00,"Full Moon Illuminating the Obelisk of Luxor Temple, Egypt

The Obelisk of Luxor Temple stands tall and proud, a magnificent monument that has withstood the test of time. Located in the heart of Luxor, Egypt, this ancient obelisk is a symbol of the grandeur and majesty of the… Show more"
1256,1676744247276363779,lucasnantonio,Lucas Neumann,7,31,292,2023-07-06 00:05:55+00:00,"Diagramming in 
@tldraw
 is such a joy. Hats off to 
@steveruizok
 and team. 

Here's a wip birds-eye view of how 
@CommunityNotes
  works. All those feedback loops "
1257,1677241015848292354,CricCrazyJohns,Johns.,40,204,4562,2023-07-07 08:59:54+00:00,"Virat Kohli giving autographs and selfies with fans.

He is always there for fans."
1258,1677170713789079552,TheSwiftSociety,The Swift Society,57,6960,31571,2023-07-07 04:20:33+00:00,"| All the vault tracks of ""Speak Now TV"" are self-written!

— The whole album was written by 
@TaylorSwift13
 ALONE"
1259,1677252808804802560,aajtak,AajTak,10,37,59,2023-07-07 09:46:46+00:00,"#Kerala: की जा रही है केरल के स्ट्रे डॉग्स की हत्या, देश भर के एनिमल राइट एक्टिविस्ट, राष्ट्रपति और प्रधानमंत्री से लगा रहें हैं गुहार

#AnimalRights #Kerala #ReporterDiary | (
@abhishekanandji
)"
1260,1677249249866657792,aajtak,AajTak,13,8,65,2023-07-07 09:32:37+00:00,"राहुल पर कितने मानहानि केस?

#ATVideo #RahulGandhi #Congress #GujaratHighCourt #AajSubah | 
@gopimaniar
, Ashok Singhal  
@anjanaomkashyap"
1261,1677242845617332231,aajtak,AajTak,11,9,101,2023-07-07 09:07:10+00:00,"""मैं तो बेघर हूं..."" दिल्ली मेट्रो में पोल डांस करती लड़कियों का VIDEO VIRAL

#ATDigital #DelhiMetro #Dance #Entertainment"
1262,1677241609698549760,aajtak,AajTak,5,5,70,2023-07-07 09:02:16+00:00,"#ModiSurnameCase:  राहुल गांधी की 2 साल की सजा बरकरार, गुजरात हाईकोर्ट ने याचिका खारिज की 
#ATVideo | #Newsroom | Sayeed Ansari"
1263,1677239505227591680,aajtak,AajTak,7,7,52,2023-07-07 08:53:54+00:00,"-रविशंकर ने कांग्रेस और राहुल गाँधी पर हमला बोला
-छत्तीसगढ़ में बरसे मोदी; #Congress को आड़े हाथों लिया 

#Newsroom | 
@shubhankrmishra
 | 
@ashutoshjourno"
1264,1677238826433929218,aajtak,AajTak,5,10,47,2023-07-07 08:51:12+00:00,"मोदी सरनेम मामले में राहुल गांधी को गुजरात हाईकोर्ट से झटका, कांग्रेस बोली- सुप्रीम कोर्ट जाएंगे 
#Newsroom | 
@rajeev_dh"
1265,1677236472850571264,aajtak,AajTak,0,3,51,2023-07-07 08:41:51+00:00,"-#Hyderabad में हिट एंड रन का मामला सामने आया
-उद्धव ठाकरे की करीबी नीलम गोरे शिंदे गुट में शामिल
-मोदी सरनेम मामले में राहुल गांधी को गुजरात हाईकोर्ट से झटका 
#Newsroom में देखिए बड़ी  ख़बरें
@ashutoshjourno
 | #India | #News"
1266,1677226119928614914,taran_adarsh,taran adarsh,168,550,4094,2023-07-07 08:00:43+00:00,"#Xclusiv… AKSHAY KUMAR - SUDHA KONGARA FILM TO ARRIVE NEXT YEAR… #AkshayKumar’s forthcoming film - directed by #SudhaKongara - gets a new release date: Will release in *cinemas* on 16 Feb 2024… Also features #RadhikaMadan and #PareshRawal.

The move is aimed to ensure apt… Show more"
1267,1677276740345901058,aajtak,AajTak,0,1,6,2023-07-07 11:21:51+00:00,"बीजेपी ने चुनाव प्रभारियों का किया ऐलान, प्रह्लाद जोशी को राजस्थान की कमान। विस्तृत जानकारी के साथ 
@Himanshu_Aajtak
 

#BJP #Politics #Ranbhoomi (
@gauravcsawant
)"
1268,1677276990301192192,aajtak,AajTak,0,0,0,2023-07-07 11:22:51+00:00,"HC ने राहुल गांधी की याचिका खारिज करते हुए क्या-क्या कहा? 
@SrishtiOjha11
 | 
@nalinisharma_
 #RahulGandhi"
1269,1677117853319692290,DirtyTesLa,Dirty Tesla,110,40,1088,2023-07-07 00:50:30+00:00,"Dream come true, thanks everyone!"
1270,1677217020096675841,CricCrazyJohns,Johns.,378,272,6420,2023-07-07 07:24:33+00:00,"June 23rd - Cheteshwar Pujara dropped from the Indian Test team.

July 7th - Cheteshwar Pujara scored a terrific hundred in the Duleep Trophy Semi.

What a great return for Puj!!!"
